YEAR,DOY,WS10M,RH2M,T2M_MAX,T2M_MIN,PRECTOTCORR
2004,249,4.36,86.57,25.57,19.12,28.64
2004,250,3.5,88.74,24.67,18.62,15.86
2004,251,3.28,83.42,27.21,18.16,0.34
2004,252,4.15,84.65,26.22,19.37,13.85
2004,253,5.52,86.18,26.75,18.54,4.12
2004,254,5.44,86.1,25.55,17.08,4.99
2004,255,5.17,84.69,26.0,18.54,6.4
2004,256,4.03,84.31,25.76,17.54,1.19
2004,257,2.9,86.84,25.02,19.23,0.29
2004,258,1.22,86.26,26.84,19.19,53.29
2004,259,2.95,90.5,23.29,20.04,9.2
2004,260,3.07,84.27,26.73,19.18,0.03
2004,261,2.18,82.67,27.93,19.62,0.44
2004,262,2.89,89.09,25.13,20.44,1.24
2004,263,3.05,86.57,26.93,19.89,4.4
2004,264,3.04,86.73,26.31,20.27,2.02
2004,265,2.74,85.59,27.34,19.36,1.07
2004,266,2.8,85.62,25.94,20.22,0.47
2004,267,1.65,83.77,27.47,19.99,7.62
2004,268,2.62,90.18,26.18,19.91,10.31
2004,269,3.51,89.94,25.54,19.95,5.25
2004,270,3.57,84.85,26.58,19.55,3.86
2004,271,3.07,85.87,27.1,19.14,3.8
2004,272,3.52,84.78,25.83,18.71,3.7
2004,273,4.57,87.24,25.37,18.23,0.86
2004,274,1.18,77.58,28.02,18.32,5.14
2004,275,2.48,83.55,26.52,19.31,2.49
2004,276,2.41,87.32,25.39,19.06,10.26
2004,277,3.66,89.94,24.75,18.89,10.5
2004,278,4.94,89.07,25.7,19.01,8.77
2004,279,4.81,85.92,27.24,19.0,0.55
2004,280,4.04,80.04,27.83,18.64,0.01
2004,281,3.05,75.39,27.67,16.5,0.0
2004,282,2.46,71.85,27.56,16.39,0.0
2004,283,1.39,72.22,29.04,16.53,0.0
2004,284,2.11,78.91,28.93,17.35,0.3
2004,285,2.02,82.24,27.29,19.47,0.63
2004,286,0.91,85.11,26.15,19.44,1.1
2004,287,0.88,82.11,27.42,19.88,0.87
2004,288,2.28,89.69,25.93,19.67,16.68
2004,289,1.74,87.24,27.15,19.45,24.65
2004,290,2.89,86.68,27.27,20.09,4.32
2004,291,2.99,88.32,26.05,18.88,5.86
2004,292,3.42,86.17,26.74,17.12,2.5
2004,293,2.74,85.1,26.19,18.11,10.39
2004,294,3.76,87.53,26.69,19.11,5.37
2004,295,3.93,86.01,27.43,18.49,0.93
2004,296,4.22,86.07,26.69,18.08,1.54
2004,297,4.04,86.56,26.96,18.1,1.88
2004,298,4.57,85.67,26.54,17.46,0.72
2004,299,4.2,86.25,27.0,16.69,1.04
2004,300,4.3,85.97,26.38,19.03,1.15
2004,301,4.18,86.45,26.16,18.44,1.88
2004,302,3.64,87.32,26.25,17.43,1.75
2004,303,4.17,89.55,24.66,18.78,3.16
2004,304,4.46,88.68,25.55,18.29,6.18
2004,305,4.51,88.86,24.98,18.12,4.5
2004,306,3.48,86.08,25.08,17.26,0.58
2004,307,3.99,86.73,26.26,17.72,0.55
2004,308,4.24,83.08,26.25,17.92,0.06
2004,309,3.52,81.69,26.14,17.23,0.1
2004,310,3.67,85.3,23.56,15.62,3.23
2004,311,3.68,92.58,23.55,16.93,4.63
2004,312,4.19,90.8,24.95,18.64,4.94
2004,313,4.68,88.96,25.05,18.63,1.22
2004,314,3.77,87.74,25.47,17.34,0.55
2004,315,3.72,87.84,26.39,18.56,0.39
2004,316,3.34,88.8,25.41,19.0,0.6
2004,317,4.22,87.6,26.07,18.61,3.59
2004,318,3.85,84.69,26.32,17.72,0.23
2004,319,4.0,86.02,25.52,16.73,0.38
2004,320,3.51,85.97,24.96,16.36,0.09
2004,321,3.04,81.87,26.71,16.15,0.0
2004,322,3.18,86.51,26.09,16.54,0.0
2004,323,3.24,82.3,26.19,16.23,0.0
2004,324,3.37,77.01,25.2,13.52,0.0
2004,325,2.94,75.88,26.15,12.15,0.0
2004,326,3.6,79.42,25.63,14.3,0.0
2004,327,3.5,80.24,25.75,14.43,0.0
2004,328,3.2,81.62,26.23,15.24,0.0
2004,329,3.34,77.86,25.89,14.54,0.08
2004,330,4.02,81.64,25.63,14.63,0.31
2004,331,4.51,87.4,26.67,15.82,5.96
2004,332,5.03,85.17,25.66,17.31,0.94
2004,333,4.68,81.7,25.68,15.27,0.0
2004,334,3.91,77.86,25.13,12.56,0.0
2004,335,2.92,72.52,25.46,12.62,0.0
2004,336,2.55,73.72,26.2,11.39,0.0
2004,337,3.4,81.47,26.83,13.23,0.2
2004,338,3.52,79.87,26.64,15.29,0.43
2004,339,3.54,76.49,26.33,13.44,0.0
2004,340,3.31,73.04,26.44,12.2,0.0
2004,341,3.41,71.24,25.94,11.32,0.0
2004,342,3.73,74.33,25.97,10.46,0.0
2004,343,4.03,81.48,26.78,12.93,0.08
2004,344,3.56,77.72,27.31,14.38,0.03
2004,345,3.75,75.37,27.06,12.93,0.0
2004,346,4.15,75.49,26.12,13.77,0.0
2004,347,4.81,77.47,26.64,13.4,0.02
2004,348,4.42,76.55,26.79,14.87,0.09
2004,349,4.25,80.21,27.6,15.96,0.12
2004,350,4.12,71.88,27.07,13.52,0.0
2004,351,3.88,72.72,27.32,12.38,0.0
2004,352,3.91,70.35,27.29,11.45,0.0
2004,353,3.27,68.08,27.73,11.45,0.0
2004,354,2.44,65.68,28.65,12.22,0.0
2004,355,2.06,66.56,28.35,11.27,0.0
2004,356,2.73,67.28,28.23,9.96,0.0
2004,357,2.29,65.42,28.64,12.91,0.0
2004,358,3.02,64.66,28.79,12.88,0.0
2004,359,3.62,72.36,27.84,12.77,0.0
2004,360,4.19,69.08,28.25,14.56,0.0
2004,361,3.85,65.6,27.99,12.04,0.0
2004,362,4.01,66.09,28.77,11.83,0.0
2004,363,4.54,70.68,27.67,14.69,0.02
2004,364,4.21,74.38,27.67,13.91,0.0
2004,365,3.79,69.67,27.98,13.64,0.02
2004,366,2.63,68.03,30.34,14.33,0.15
2005,1,3.11,65.27,30.09,15.1,0.01
2005,2,3.03,71.19,29.87,15.43,0.01
2005,3,2.59,75.91,28.04,17.44,0.31
2005,4,4.05,64.34,30.26,16.41,0.01
2005,5,3.92,58.56,29.38,13.57,0.0
2005,6,4.0,64.2,29.17,12.56,0.0
2005,7,3.81,66.22,29.33,13.25,0.0
2005,8,3.82,65.94,29.26,14.41,0.0
2005,9,3.66,64.37,29.58,13.13,0.0
2005,10,2.04,57.77,30.32,13.32,0.0
2005,11,2.33,57.68,30.96,11.03,0.0
2005,12,2.82,53.73,31.09,12.7,0.0
2005,13,3.4,60.24,29.94,13.64,0.0
2005,14,3.89,63.31,29.28,13.42,0.0
2005,15,3.65,59.37,29.81,13.36,0.0
2005,16,3.12,59.33,29.98,11.63,0.0
2005,17,2.52,66.0,30.37,14.43,0.0
2005,18,2.22,65.58,30.76,15.63,0.0
2005,19,3.3,67.71,30.2,17.68,0.0
2005,20,4.55,60.12,30.75,16.15,0.0
2005,21,5.18,64.15,30.85,15.31,0.03
2005,22,4.56,67.79,30.21,17.18,0.1
2005,23,3.13,65.63,30.76,17.49,0.05
2005,24,2.81,65.73,29.97,17.63,0.0
2005,25,3.27,59.68,31.79,17.31,0.0
2005,26,2.33,59.81,31.1,16.96,0.0
2005,27,3.33,64.03,29.94,17.55,0.37
2005,28,2.8,66.77,26.93,17.8,0.05
2005,29,3.71,60.9,30.85,15.54,0.25
2005,30,3.67,65.34,29.5,17.13,0.36
2005,31,3.4,76.89,26.39,17.73,1.35
2005,32,1.72,84.53,24.2,18.07,3.66
2005,33,3.11,70.37,30.71,17.42,1.37
2005,34,3.72,68.34,30.86,18.29,0.47
2005,35,3.69,72.26,29.19,19.14,0.17
2005,36,2.86,64.48,31.29,18.11,0.0
2005,37,3.44,57.0,32.2,16.87,0.0
2005,38,4.46,46.83,32.5,14.97,0.0
2005,39,4.8,55.1,32.59,13.51,0.0
2005,40,5.34,53.48,32.48,14.04,0.0
2005,41,5.62,46.55,32.57,12.6,0.0
2005,42,4.85,46.63,32.8,12.17,0.0
2005,43,4.73,41.91,33.21,11.89,0.0
2005,44,4.32,32.88,34.12,11.95,0.0
2005,45,3.69,25.59,36.35,14.27,0.0
2005,46,2.94,28.34,36.58,15.3,0.0
2005,47,2.1,24.97,36.71,16.31,0.0
2005,48,2.68,26.75,36.61,17.4,0.0
2005,49,3.41,31.77,34.91,17.87,0.0
2005,50,4.16,34.07,35.07,15.88,0.0
2005,51,4.34,35.63,34.84,15.79,0.0
2005,52,3.97,45.79,33.94,14.67,0.0
2005,53,2.87,54.59,32.88,17.04,0.08
2005,54,3.34,54.15,34.33,19.3,0.02
2005,55,3.35,51.86,32.84,20.52,0.0
2005,56,4.18,38.79,34.77,17.43,0.0
2005,57,4.15,37.54,34.87,18.83,0.0
2005,58,4.68,31.38,35.21,15.79,0.0
2005,59,4.9,28.55,34.5,15.76,0.0
2005,60,4.92,41.77,34.57,16.16,0.0
2005,61,3.46,41.98,35.69,15.5,0.0
2005,62,4.15,44.15,35.84,17.07,0.0
2005,63,3.7,44.88,36.08,15.98,0.0
2005,64,3.53,51.78,35.82,18.18,0.0
2005,65,3.81,50.48,35.59,20.25,0.0
2005,66,3.75,45.98,36.12,19.27,0.0
2005,67,4.25,54.96,33.42,20.7,0.05
2005,68,3.69,54.44,32.48,19.97,0.01
2005,69,2.31,54.54,33.57,20.18,0.44
2005,70,2.7,55.47,31.25,21.5,6.1
2005,71,2.09,53.44,33.42,20.28,0.62
2005,72,2.86,49.16,35.42,21.08,1.41
2005,73,4.08,48.02,34.97,20.92,1.07
2005,74,3.4,49.4,35.43,18.26,0.03
2005,75,3.91,45.95,35.23,17.41,0.0
2005,76,5.08,39.69,34.88,16.89,0.0
2005,77,4.9,36.08,35.43,15.64,0.0
2005,78,4.67,32.25,36.47,17.03,0.0
2005,79,3.7,42.22,36.17,15.97,0.0
2005,80,3.39,39.8,37.25,17.53,0.0
2005,81,3.17,36.21,37.59,17.86,0.0
2005,82,2.22,35.88,36.31,19.88,0.0
2005,83,2.8,33.32,37.32,19.71,0.04
2005,84,3.06,33.1,37.59,22.52,0.14
2005,85,2.75,29.74,37.16,21.26,0.0
2005,86,3.3,40.9,37.09,21.53,0.0
2005,87,2.83,37.65,37.42,23.53,0.0
2005,88,3.49,31.41,37.62,23.51,0.0
2005,89,2.21,32.3,38.2,21.46,0.25
2005,90,3.28,44.67,35.8,23.67,0.13
2005,91,2.37,45.63,35.3,22.51,3.33
2005,92,4.38,44.4,36.67,22.2,0.22
2005,93,4.54,59.03,36.29,21.06,3.09
2005,94,4.76,65.62,31.94,21.33,2.86
2005,95,4.42,73.04,30.39,19.7,6.83
2005,96,3.06,78.06,29.63,19.54,16.21
2005,97,2.1,77.51,29.29,20.45,5.33
2005,98,3.05,64.27,33.99,20.43,0.15
2005,99,2.35,64.3,33.13,20.91,0.54
2005,100,1.79,66.11,32.11,21.93,7.3
2005,101,2.21,69.82,31.79,22.23,1.25
2005,102,2.77,67.62,32.35,21.04,0.21
2005,103,3.0,67.77,33.05,21.42,0.19
2005,104,2.55,63.43,34.12,20.4,0.29
2005,105,1.79,62.41,33.63,21.43,2.89
2005,106,2.24,56.99,33.56,20.6,0.07
2005,107,2.39,51.92,35.94,19.37,0.0
2005,108,2.39,54.84,33.9,20.09,0.89
2005,109,2.88,54.13,35.39,19.65,0.28
2005,110,4.23,66.3,31.49,21.24,0.3
2005,111,3.41,59.06,33.31,19.39,0.07
2005,112,3.07,58.36,34.02,19.76,0.01
2005,113,1.87,53.61,34.5,20.84,0.19
2005,114,2.11,61.22,29.73,22.04,0.04
2005,115,2.37,56.7,32.82,20.79,1.13
2005,116,1.25,62.03,31.26,21.84,21.4
2005,117,1.2,66.01,32.17,21.13,5.49
2005,118,1.7,58.16,34.75,21.59,0.02
2005,119,2.25,57.77,35.37,21.6,0.0
2005,120,2.22,56.94,35.35,22.42,0.55
2005,121,2.33,59.06,35.59,21.34,1.63
2005,122,3.34,67.57,34.61,22.24,0.85
2005,123,2.29,63.98,33.76,21.65,0.83
2005,124,3.06,70.55,30.49,22.14,9.27
2005,125,2.65,68.85,32.93,20.28,10.53
2005,126,2.73,62.81,34.53,20.88,1.1
2005,127,2.19,60.3,35.17,21.16,0.09
2005,128,2.89,61.87,32.78,22.79,0.0
2005,129,3.88,59.22,34.91,21.31,0.0
2005,130,4.11,60.5,34.2,21.65,0.37
2005,131,3.45,61.73,33.4,23.01,0.06
2005,132,1.88,60.48,34.06,22.46,0.11
2005,133,2.76,58.59,34.35,22.17,0.02
2005,134,3.11,44.83,38.14,22.37,0.0
2005,135,3.24,43.71,38.02,20.87,0.01
2005,136,2.9,51.15,35.77,21.59,0.05
2005,137,2.92,46.88,36.25,22.68,0.0
2005,138,3.88,44.79,38.54,22.53,0.0
2005,139,3.36,43.26,39.09,23.56,0.0
2005,140,3.91,43.6,38.89,21.95,0.0
2005,141,2.44,52.58,36.61,22.42,5.61
2005,142,2.67,67.47,33.31,23.17,6.28
2005,143,2.08,71.36,30.67,22.54,18.14
2005,144,2.34,68.53,32.08,22.81,0.61
2005,145,3.02,73.1,31.78,21.72,4.41
2005,146,2.93,72.68,30.99,21.94,9.32
2005,147,1.95,80.86,28.23,20.87,46.03
2005,148,3.46,75.37,30.01,20.75,1.17
2005,149,3.39,79.66,28.4,20.75,5.54
2005,150,2.26,77.75,28.12,20.59,2.62
2005,151,1.97,77.85,30.48,20.75,36.23
2005,152,4.32,81.03,28.69,21.57,5.85
2005,153,4.15,85.04,27.19,21.57,6.29
2005,154,3.74,83.65,28.24,20.46,5.19
2005,155,2.79,79.67,29.67,21.19,10.06
2005,156,2.16,80.18,28.84,21.4,3.26
2005,157,2.73,77.81,30.01,20.18,0.13
2005,158,2.29,78.85,28.96,21.54,1.24
2005,159,3.42,77.81,30.06,21.19,0.65
2005,160,4.76,84.96,26.61,21.07,2.52
2005,161,4.48,84.36,27.41,20.09,6.37
2005,162,5.06,81.41,27.64,20.55,0.11
2005,163,5.58,75.27,30.51,19.2,0.05
2005,164,2.91,75.13,30.58,20.04,0.51
2005,165,2.74,85.4,27.31,21.29,0.06
2005,166,3.34,75.39,30.63,20.64,0.0
2005,167,4.63,73.86,31.41,20.35,0.1
2005,168,6.26,77.05,29.83,21.33,0.04
2005,169,7.39,76.81,28.41,20.42,0.12
2005,170,7.33,77.28,30.07,19.81,0.18
2005,171,6.88,77.68,29.57,19.5,3.01
2005,172,7.39,77.53,27.34,19.18,0.33
2005,173,8.2,73.68,28.38,19.3,1.15
2005,174,6.82,72.88,29.98,19.1,0.02
2005,175,6.32,77.2,28.84,20.44,1.36
2005,176,6.37,77.68,28.77,20.47,0.85
2005,177,5.77,78.28,27.95,20.51,0.01
2005,178,6.42,78.75,27.5,20.18,0.01
2005,179,7.47,78.47,27.44,20.39,0.06
2005,180,6.86,76.05,28.33,19.88,0.04
2005,181,6.05,79.73,28.3,20.36,1.11
2005,182,6.79,78.69,27.89,20.87,2.68
2005,183,6.72,77.37,29.13,20.09,2.06
2005,184,6.98,76.73,29.0,20.26,0.51
2005,185,7.14,79.25,27.45,19.99,0.27
2005,186,8.99,74.18,28.75,19.91,0.57
2005,187,8.08,74.57,29.26,19.33,0.26
2005,188,6.99,74.74,29.58,20.42,0.01
2005,189,6.46,78.08,29.11,20.54,3.03
2005,190,7.67,73.94,28.33,19.66,0.3
2005,191,5.84,75.46,28.4,18.05,6.99
2005,192,5.57,76.95,28.96,18.67,1.39
2005,193,4.43,80.94,28.2,19.96,1.27
2005,194,3.27,83.98,25.88,20.23,8.84
2005,195,2.88,85.98,25.0,20.61,14.39
2005,196,1.55,84.78,26.84,20.06,15.82
2005,197,2.34,86.42,25.44,20.57,24.67
2005,198,1.64,86.93,25.88,20.27,4.46
2005,199,3.0,82.92,28.76,19.82,0.76
2005,200,3.6,85.25,27.28,21.11,1.72
2005,201,3.75,85.11,27.44,20.13,1.56
2005,202,5.36,81.75,27.89,20.23,0.22
2005,203,5.8,83.43,26.41,19.67,2.12
2005,204,6.49,85.12,25.89,19.99,20.39
2005,205,8.14,87.01,24.5,19.85,11.57
2005,206,9.86,81.32,27.01,19.01,5.7
2005,207,9.04,83.6,26.17,19.99,4.54
2005,208,8.56,81.66,27.7,19.14,1.23
2005,209,8.31,80.68,28.12,19.05,2.04
2005,210,8.27,81.54,27.79,18.92,0.59
2005,211,8.37,82.56,27.43,19.82,1.43
2005,212,8.89,82.38,27.0,20.4,2.61
2005,213,8.91,82.02,27.39,20.06,1.18
2005,214,9.21,81.71,26.75,20.2,0.65
2005,215,7.35,83.27,26.06,19.42,0.8
2005,216,7.02,82.27,27.35,19.82,0.77
2005,217,7.28,84.27,25.58,19.47,0.5
2005,218,6.87,81.26,27.87,18.89,0.02
2005,219,6.83,80.53,27.53,18.77,0.08
2005,220,6.14,82.73,27.17,18.89,0.15
2005,221,6.1,81.56,28.35,19.4,0.8
2005,222,6.08,84.71,26.96,19.62,21.91
2005,223,6.56,82.05,28.36,19.73,0.91
2005,224,6.88,80.53,28.48,19.46,0.34
2005,225,6.24,81.59,28.12,19.08,1.37
2005,226,6.19,84.17,27.7,19.68,1.5
2005,227,5.94,86.15,25.69,19.93,11.63
2005,228,6.8,84.89,24.93,19.31,1.14
2005,229,6.99,80.45,28.16,18.94,0.32
2005,230,5.84,80.55,28.2,18.94,0.03
2005,231,5.39,84.2,26.53,19.64,3.33
2005,232,5.23,78.32,28.72,18.78,0.05
2005,233,4.77,80.19,28.65,18.87,3.06
2005,234,2.91,80.86,28.27,19.45,3.83
2005,235,1.77,90.52,23.95,19.91,46.54
2005,236,2.55,86.14,25.8,19.44,4.38
2005,237,3.77,80.93,27.41,19.83,1.37
2005,238,4.08,84.75,25.53,19.06,1.09
2005,239,2.5,87.93,25.95,19.24,35.5
2005,240,2.58,84.73,28.22,19.78,24.6
2005,241,1.59,82.34,28.56,19.69,8.63
2005,242,1.3,78.21,28.57,20.86,4.47
2005,243,3.54,87.18,26.76,20.38,2.95
2005,244,2.81,85.17,27.59,20.05,19.2
2005,245,1.64,84.7,27.32,19.83,27.6
2005,246,3.14,90.23,25.32,20.43,20.78
2005,247,2.85,92.28,26.09,21.12,24.71
2005,248,3.34,90.54,25.07,20.8,3.16
2005,249,2.68,86.76,26.3,19.87,2.14
2005,250,2.05,86.45,25.87,20.17,12.98
2005,251,2.85,85.34,28.11,19.29,3.6
2005,252,4.88,87.22,27.7,20.7,1.47
2005,253,5.55,89.85,25.83,19.43,9.68
2005,254,6.22,88.0,25.28,19.82,1.6
2005,255,6.32,88.36,26.09,20.09,0.19
2005,256,6.59,86.51,26.52,19.9,0.85
2005,257,5.8,85.98,27.19,19.7,0.16
2005,258,4.61,85.48,26.39,19.65,0.69
2005,259,3.68,87.55,26.39,19.03,0.03
2005,260,4.26,84.47,27.56,18.59,0.26
2005,261,5.87,83.3,27.45,18.4,0.03
2005,262,7.37,84.56,25.5,18.53,0.75
2005,263,7.6,85.29,26.63,19.33,3.77
2005,264,6.09,85.26,27.35,18.85,0.38
2005,265,4.72,83.8,28.36,18.66,0.04
2005,266,3.75,84.53,27.84,18.26,0.01
2005,267,3.26,81.91,28.66,18.33,0.68
2005,268,3.1,82.79,28.48,18.49,0.3
2005,269,3.13,82.18,27.63,18.89,0.1
2005,270,2.71,84.91,27.53,19.18,1.82
2005,271,2.46,85.67,27.36,20.04,10.14
2005,272,2.99,88.49,25.96,19.23,9.67
2005,273,2.42,88.41,25.46,19.84,15.61
2005,274,2.78,87.23,26.04,19.13,8.65
2005,275,1.48,87.16,25.53,19.24,1.21
2005,276,1.52,81.91,27.89,18.58,8.72
2005,277,1.77,85.68,26.97,18.82,38.04
2005,278,1.46,85.49,25.44,19.96,13.21
2005,279,2.38,83.07,27.7,18.97,1.15
2005,280,2.2,85.67,27.76,18.56,8.07
2005,281,2.49,87.02,27.33,19.66,33.21
2005,282,2.81,85.46,27.48,19.04,16.94
2005,283,2.26,89.75,25.06,19.54,4.01
2005,284,2.36,88.26,25.59,19.25,6.12
2005,285,2.39,89.75,26.37,19.15,7.26
2005,286,2.93,92.49,24.09,19.06,27.43
2005,287,1.97,93.27,24.05,19.43,10.88
2005,288,2.88,87.29,26.57,18.79,5.89
2005,289,1.63,85.41,27.14,18.36,11.13
2005,290,1.37,86.7,26.68,18.79,26.6
2005,291,3.26,94.66,23.52,20.19,13.57
2005,292,3.08,90.57,26.2,19.71,4.69
2005,293,2.9,92.58,24.74,19.4,1.11
2005,294,2.43,91.19,24.58,19.83,2.67
2005,295,1.3,89.26,26.51,19.52,54.65
2005,296,2.34,93.16,23.65,19.75,36.77
2005,297,2.78,93.03,23.95,19.7,6.95
2005,298,1.9,94.12,22.53,19.4,55.02
2005,299,1.99,91.94,23.6,18.44,4.98
2005,300,3.36,94.74,22.81,18.81,13.98
2005,301,4.4,94.02,24.02,18.21,3.87
2005,302,4.36,91.59,26.26,19.73,2.08
2005,303,4.47,95.77,23.3,20.28,1.6
2005,304,2.98,91.35,26.38,20.38,0.68
2005,305,3.09,91.56,25.78,19.07,7.71
2005,306,2.18,90.98,25.91,17.76,5.55
2005,307,2.08,87.1,26.3,18.09,5.22
2005,308,3.11,91.16,21.93,16.62,3.58
2005,309,3.18,90.1,24.62,17.22,1.1
2005,310,4.17,91.31,25.0,18.64,3.94
2005,311,4.37,91.48,24.8,18.5,3.18
2005,312,3.71,90.44,25.53,17.72,1.32
2005,313,3.42,91.87,24.11,18.08,0.31
2005,314,3.38,89.34,25.65,17.62,0.13
2005,315,4.03,91.61,24.55,18.4,1.28
2005,316,3.39,87.76,25.65,15.75,0.94
2005,317,2.57,80.07,24.38,12.43,0.34
2005,318,2.76,80.25,24.38,11.13,0.22
2005,319,2.37,82.2,25.35,12.74,0.0
2005,320,2.98,77.28,23.19,11.24,0.0
2005,321,2.8,80.19,23.36,10.94,0.0
2005,322,2.51,79.18,23.44,11.49,0.0
2005,323,2.61,84.45,24.35,10.8,0.0
2005,324,2.97,83.45,24.53,13.08,0.02
2005,325,4.32,91.9,22.61,13.54,2.72
2005,326,5.14,93.96,22.9,17.9,5.09
2005,327,5.96,93.49,22.83,17.16,15.48
2005,328,5.63,91.01,21.42,16.51,8.12
2005,329,4.49,90.79,24.27,17.58,4.57
2005,330,4.3,89.17,23.99,17.13,1.03
2005,331,3.79,87.86,24.87,15.56,0.54
2005,332,3.19,86.23,24.49,13.63,0.27
2005,333,3.13,83.79,23.39,12.43,0.0
2005,334,2.06,78.15,25.37,11.39,0.0
2005,335,2.23,78.97,26.13,13.04,0.03
2005,336,2.35,86.57,26.19,14.51,4.33
2005,337,4.39,92.07,24.89,17.71,3.27
2005,338,3.55,93.93,23.84,17.54,2.84
2005,339,3.91,88.21,25.25,16.9,0.08
2005,340,3.25,84.24,24.62,14.6,0.01
2005,341,3.21,87.01,25.75,13.29,0.0
2005,342,2.85,72.38,25.17,9.98,0.0
2005,343,3.34,76.51,24.78,11.44,0.86
2005,344,3.87,86.34,25.24,13.01,1.53
2005,345,4.46,89.59,24.92,16.37,1.18
2005,346,4.08,89.22,24.7,16.82,1.58
2005,347,4.07,92.0,22.49,16.93,1.5
2005,348,3.52,87.21,25.49,16.38,0.08
2005,349,3.75,82.86,24.55,14.33,0.0
2005,350,3.45,81.68,24.12,12.15,0.0
2005,351,3.81,87.48,25.3,11.97,0.89
2005,352,3.6,92.7,21.6,16.49,0.78
2005,353,3.27,89.48,24.88,15.85,0.44
2005,354,2.77,87.66,26.37,15.82,0.08
2005,355,2.46,86.04,26.5,16.32,0.04
2005,356,1.91,80.92,26.59,16.91,0.06
2005,357,1.62,79.67,26.16,16.36,0.06
2005,358,2.14,83.58,25.76,15.58,0.0
2005,359,3.23,83.81,25.07,16.02,0.0
2005,360,3.11,81.91,23.59,13.1,0.0
2005,361,2.98,76.11,22.99,10.13,0.0
2005,362,2.82,84.42,23.65,10.36,0.01
2005,363,2.41,79.53,24.17,12.33,0.01
2005,364,2.82,80.97,23.46,10.98,0.0
2005,365,3.98,84.02,23.57,12.66,0.0
2006,1,3.68,83.02,23.68,11.5,0.0
2006,2,3.02,84.44,23.2,11.66,0.0
2006,3,2.79,82.57,24.26,12.94,0.0
2006,4,2.73,82.91,25.23,12.54,0.05
2006,5,3.12,86.37,25.48,15.08,0.11
2006,6,3.85,81.9,24.72,15.6,0.0
2006,7,3.38,85.11,25.76,15.45,0.05
2006,8,3.64,89.05,25.36,17.55,1.55
2006,9,3.44,86.12,26.68,17.46,0.12
2006,10,3.9,83.4,25.88,15.77,0.01
2006,11,3.71,78.6,25.27,13.44,0.0
2006,12,3.05,79.88,26.52,12.93,0.0
2006,13,3.25,75.4,26.35,13.56,0.0
2006,14,2.98,72.0,26.45,12.52,0.0
2006,15,2.76,80.23,25.15,13.35,0.0
2006,16,2.66,79.97,27.94,13.8,0.0
2006,17,2.19,76.9,27.67,15.34,0.0
2006,18,3.29,71.39,27.23,12.93,0.0
2006,19,3.44,64.57,26.69,10.78,0.0
2006,20,3.4,62.73,27.2,11.25,0.0
2006,21,3.64,66.34,27.24,11.53,0.0
2006,22,1.78,60.75,27.39,13.52,0.0
2006,23,2.22,61.49,27.59,11.95,0.0
2006,24,2.56,64.34,27.83,11.95,0.0
2006,25,3.49,70.24,25.62,11.63,0.0
2006,26,3.47,68.41,24.62,9.83,0.02
2006,27,4.42,81.85,25.78,15.08,0.03
2006,28,3.39,73.16,26.13,13.02,0.0
2006,29,3.17,67.12,26.06,10.38,0.0
2006,30,3.34,70.68,25.71,8.79,0.0
2006,31,3.62,74.14,25.6,11.05,0.0
2006,32,3.76,75.67,25.81,11.19,0.0
2006,33,3.84,75.9,26.11,11.48,0.0
2006,34,3.74,76.53,26.08,12.01,0.0
2006,35,4.13,78.41,28.34,14.14,0.0
2006,36,3.81,68.81,29.12,14.82,0.0
2006,37,3.92,58.68,27.96,10.64,0.0
2006,38,3.58,56.94,28.05,10.1,0.0
2006,39,3.73,63.18,26.57,10.4,0.0
2006,40,2.78,59.67,26.84,9.84,0.0
2006,41,3.33,61.7,27.97,10.86,0.0
2006,42,4.21,62.37,27.86,11.55,0.0
2006,43,4.01,61.33,26.94,11.39,0.0
2006,44,4.0,59.71,28.31,9.26,0.0
2006,45,3.61,54.47,29.52,11.03,0.0
2006,46,2.58,49.73,30.95,13.8,0.0
2006,47,2.85,55.03,31.35,12.12,0.0
2006,48,3.39,57.57,32.14,12.66,0.0
2006,49,4.04,58.06,32.14,13.63,0.0
2006,50,3.39,56.81,32.12,14.31,0.0
2006,51,4.09,53.62,32.47,14.12,0.0
2006,52,3.51,55.12,31.76,14.44,0.0
2006,53,4.24,47.7,31.69,13.53,0.0
2006,54,4.35,44.41,31.5,13.07,0.0
2006,55,4.61,39.81,31.99,12.16,0.0
2006,56,3.57,36.98,32.41,14.42,0.0
2006,57,2.89,41.08,31.3,12.58,0.0
2006,58,2.32,53.04,32.71,14.1,0.0
2006,59,2.56,64.08,32.36,16.17,0.0
2006,60,2.57,63.05,33.73,18.52,0.0
2006,61,3.62,65.15,32.95,18.53,0.09
2006,62,3.98,75.35,31.04,19.84,12.05
2006,63,3.74,67.58,31.48,19.59,3.03
2006,64,2.16,68.96,32.47,18.64,14.81
2006,65,2.84,77.96,28.69,19.61,24.18
2006,66,3.33,73.69,29.71,18.14,0.37
2006,67,3.38,60.28,31.52,17.38,0.0
2006,68,3.33,78.64,27.72,18.99,5.58
2006,69,2.92,75.48,30.29,18.45,5.11
2006,70,1.92,72.49,30.61,18.67,2.58
2006,71,2.0,59.13,31.63,16.1,0.17
2006,72,2.84,67.79,31.42,18.64,0.0
2006,73,3.34,65.39,31.94,17.46,0.02
2006,74,3.2,65.09,31.88,18.73,0.01
2006,75,2.11,61.51,32.08,19.79,0.0
